1640971108.820267,1640971108.924217
1640974708.882040,1640974708.987525
1640990908.949959,1640990909.052643
1640999908.967597,1640999909.100168
1641003508.960645,1641003509.052763
1641008909.030117
1641008910.157806
1641021509.087072,1641021509.203279
1641023309.062036,1641023309.218130
1641025109.017407,1641025109.119682
1641026908.986151
1641026910.100162
1641027926.751372,1641027926.805717
1641029086.673440,1641029086.733386
1641034486.693620,1641034486.767710
1641039886.709216,1641039886.805988
1641048886.790815,1641048886.936530
1641054286.785394
1641063286.840581,1641063286.906500
1641066886.847435,1641066886.967331
1641068076.135028,1641068076.173431
1641074039.131795,1641074039.203799
1641075839.141658,1641075839.289117
1641081239.250746,1641081239.365676
1641088439.210412,1641088439.275761
1641090239.202693,1641090239.262551
1641092039.212063,1641092039.354455
1641097439.227357,1641097439.300736
1641102839.258936
1641106439.284109,1641106439.332135
1641108239.298116,1641108239.430383
1641110039.297439
1641126239.386462,1641126239.478860
1641128039.380534,1641128039.466251
1641137039.445043,1641137039.607024
1641140639.478043,1641140639.566132
1641142439.454621,1641142439.539888
1641147839.524794,1641147839.609141
1641149639.505220,1641149639.589427
1641156839.627937,1641156839.698091
1641158639.789223,1641158639.848525
1641160439.533878,1641160439.675696
1641165839.570883,1641165839.649096
1641169439.588611
1641169441.661830
1641174839.623108,1641174839.681283
1641180239.644764,1641180239.730457
1641183839.655969,1641183839.799441
1641191039.708518,1641191039.753474
1641194639.718131,1641194639.814055
1641196439.743020,1641196439.806058
1641198239.762558
1641203639.793025,1641203639.852353
1641210839.825644,1641210839.892783
1641214439.847836,1641214439.987059
1641225239.899794,1641225239.980636
1641228839.917741,1641228839.956779
1641232439.925882,1641232440.030493
1641236039.945482,1641236039.998776
1641237839.959864
1641237841.012055
1641241175.412565,1641241175.455227
1641241189.538637,1641241189.580399
1641247378.314477,1641247378.433747
1641249178.330345,1641249178.409631
1641250978.338599,1641250978.401650
1641263578.442115,1641263578.539553
1641265378.455930,1641265378.553484
1641276178.470322,1641276178.594944
1641277978.521508,1641277978.621469
