1640966408.084727,1640966408.123519
1640966415.936263,1640966415.967706
1640966456.003549,1640966456.034397
1640966475.361120,1640966475.392223
1640966515.469467,1640966515.504020
1640966555.586347,1640966555.618274
1640966595.648948,1640966595.680289
1640966635.719400,1640966635.754398
1640966675.774901,1640966675.814394
1640966715.840288,1640966715.872180
1640966755.903839,1640966755.934434
1640966775.338476,1640966775.373141
1640966815.454078,1640966815.485537
1640966855.514091,1640966855.547834
1640966895.581356,1640966895.612542
1640966935.645540,1640966935.677583
1640966975.725222,1640966975.757740
1640967015.784899,1640967015.816944
1640967055.842262,1640967055.877919
1640967075.261496,1640967075.264257,1640967075.266634,1640967075.346351,1640967075.378666,1640967076.302435,1640967076.302436,1640967076.302436
1640967079.306582,1640967079.338006
1640967119.382649,1640967119.414507
1640967148.736616,1640967148.768878,1640967148.862602,1640967148.898190,1640967148.899412,1640967148.933436,1640967148.976386,1640967149.061741,1640967149.575758,1640967149.609311
1640967189.655246,1640967189.694929
1640967229.718064,1640967229.752773
1640967269.775314,1640967269.811102
1640967309.850767,1640967309.884048
1640967349.915201,1640967349.947931
1640967375.350940,1640967375.382606
1640967415.452794,1640967415.483858
1640967455.513514,1640967455.550589
1640967495.576658,1640967495.607905
1640967535.670779,1640967535.703077
1640967575.719632,1640967575.753764
1640967615.782127,1640967615.819295
1640967655.847311,1640967655.879308
1640967675.356738,1640967675.388052
1640967715.463687,1640967715.497068
1640967755.534911,1640967755.568778
1640967795.616280,1640967795.647866
1640967835.674773,1640967835.707520
1640967875.742349,1640967875.774602
1640967915.805299,1640967915.838000
1640967955.865946,1640967955.909403
1640967975.352445,1640967975.385038
1640968015.459698,1640968015.498696
1640968055.525892,1640968055.558031
1640968095.588191,1640968095.620397
1640968135.646774,1640968135.677453
1640968175.717096,1640968175.753379
1640968215.779598,1640968215.811154
1640968255.834462,1640968255.866642
1640968275.351460,1640968275.387699
1640968315.480677,1640968315.512039
1640968355.543638,1640968355.574822
1640968395.599339,1640968395.632445
1640968435.661349,1640968435.694037
1640968456.089831,1640968456.123658
1640968475.719167,1640968475.750273
1640968515.767000,1640968515.799789
1640968555.832918,1640968555.863286
1640968575.360241,1640968575.395777
1640968615.462882,1640968615.499130
1640968655.531840,1640968655.563195
1640968695.592966,1640968695.625733
1640968735.663955,1640968735.694999
1640968775.723896,1640968775.754950
1640968815.788523,1640968815.824314
1640968855.856207,1640968855.889626
1640968875.284543,1640968875.287507,1640968875.292302,1640968875.369990,1640968875.401187
1640968879.324273,1640968879.355213
1640968919.400847,1640968919.443142
1640968948.760809,1640968948.795650,1640968948.886312,1640968948.916671,1640968948.918810,1640968948.949145,1640968948.996151,1640968949.080259,1640968949.657533,1640968949.689821
1640968989.727221,1640968989.761173
1640969029.792625,1640969029.823653
1640969069.847502,1640969069.883776
1640969109.911790,1640969109.943442
1640969149.969941,1640969150.001258
1640969175.375365,1640969175.408285
1640969215.479849,1640969215.512788
1640969255.547296,1640969255.580453
1640969295.609109,1640969295.639918
1640969335.678847,1640969335.713468
1640969375.734461,1640969375.767803
1640969415.802379,1640969415.841653
1640969455.869320,1640969455.901708
1640969475.442301,1640969475.475279
1640969515.561655,1640969515.594403
1640969555.616019,1640969555.647380
1640969595.676311,1640969595.709345
1640969635.729544,1640969635.773574
1640969675.796600,1640969675.828186
1640969715.860731,1640969715.896025
1640969755.927108,1640969755.959016
1640969775.383548,1640969775.415075
1640969815.484503,1640969815.514994
1640969855.544815,1640969855.576219
1640969895.602129,1640969895.633505
1640969935.662731,1640969935.695110
1640969975.726525,1640969975.758598
1640970015.792716,1640970015.826309
1640970055.858033,1640970055.889969
1640970075.383771,1640970075.417931
1640970115.488440,1640970115.529521
1640970155.553125,1640970155.584905
1640970195.617087,1640970195.648716
1640970235.674456,1640970235.706444
1640970275.729176,1640970275.763976
1640970315.798580,1640970315.829891
1640970355.864301,1640970355.895426
1640970375.382232,1640970375.414997
1640970415.488899,1640970415.520123
1640970455.545204,1640970455.577801
1640970495.600406,1640970495.631946
1640970504.115300,1640970504.146032
1640970535.666981,1640970535.698014
1640970575.727029,1640970575.758908
1640970615.784051,1640970615.819450
1640970655.846379,1640970655.877015
1640970675.306804,1640970675.309934,1640970675.312860,1640970675.362382,1640970675.362382,1640970675.362383,1640970675.403881,1640970675.438903
1640970679.342602,1640970679.375884
1640970719.412549,1640970719.449706
1640970748.784875,1640970748.801915,1640970748.820120,1640970748.833910,1640970748.908286,1640970748.943184,1640970748.966244,1640970748.997593,1640970749.034065,1640970749.134528
1640970789.051871,1640970789.083729
1640970829.108228,1640970829.139726
1640970869.172745,1640970869.203465
1640970909.227870,1640970909.259224
1640970949.304327,1640970949.340191
1640970975.401999,1640970975.433705
1640971015.502296,1640971015.541938
1640971055.618974,1640971055.651275
1640971095.689406,1640971095.719813
1640971135.751906,1640971135.784644
1640971175.813168,1640971175.846444
1640971215.880969,1640971215.912273
1640971255.938677,1640971255.975780
1640971275.411989,1640971275.447532
1640971315.511460,1640971315.544171
1640971355.575319,1640971355.608223
1640971395.645941,1640971395.677005
1640971435.701092,1640971435.734326
1640971475.756638,1640971475.788311
1640971515.815959,1640971515.848753
1640971555.873329,1640971555.904691
1640971575.415557,1640971575.447159
1640971615.515676,1640971615.548721
1640971655.587245,1640971655.618613
1640971695.663532,1640971695.694678
1640971735.733768,1640971735.765433
1640971775.787290,1640971775.820319
1640971815.852528,1640971815.885180
1640971855.913944,1640971855.947411
1640971875.413275,1640971875.445728
1640971915.513745,1640971915.547704
1640971955.570122,1640971955.601668
1640971995.633440,1640971995.665026
1640972035.694069,1640972035.731874
1640972075.761629,1640972075.795640
1640972115.824368,1640972115.858900
1640972155.884119,1640972155.916472
1640972175.411985,1640972175.451153
1640972215.511271,1640972215.543758
1640972255.570164,1640972255.602970
1640972295.637088,1640972295.670890
1640972335.693884,1640972335.731086
1640972375.756887,1640972375.792819
1640972415.828131,1640972415.860623
1640972455.902304,1640972455.934157
1640972475.423191,1640972475.461722
1640972479.360111,1640972479.392547
1640972519.434875,1640972519.465737
1640972548.795408,1640972548.830914,1640972548.845632,1640972548.879248,1640972548.944328,1640972548.976193,1640972548.999679,1640972549.033700,1640972549.076090,1640972549.175798
1640972552.130579,1640972552.161853
1640972589.086381,1640972589.117963
1640972629.140700,1640972629.171810
1640972669.195651,1640972669.259559
1640972709.304058,1640972709.334738
1640972749.369489,1640972749.402148
1640972775.418637,1640972775.451995
1640972815.518477,1640972815.552580
1640972855.576565,1640972855.615917
1640972895.639652,1640972895.672971
1640972935.710346,1640972935.742783
1640972975.772114,1640972975.804397
1640973015.832748,1640973015.865442
1640973055.885543,1640973055.916400
1640973075.415124,1640973075.446338
1640973115.524463,1640973115.555419
1640973155.583948,1640973155.627522
1640973195.650550,1640973195.682386
1640973235.710438,1640973235.743325
1640973275.774126,1640973275.804910
1640973315.830344,1640973315.861632
1640973355.890687,1640973355.922276
1640973375.419210,1640973375.450843
1640973415.516639,1640973415.548407
1640973455.571742,1640973455.603744
1640973495.633976,1640973495.672266
1640973535.701156,1640973535.732119
1640973575.758674,1640973575.789845
1640973615.808469,1640973615.839507
1640973655.872543,1640973655.904577
1640973675.419803,1640973675.454502
1640973715.521906,1640973715.554508
1640973755.581938,1640973755.614359
1640973795.642912,1640973795.674097
1640973835.713229,1640973835.748935
1640973875.769102,1640973875.800002
1640973915.822908,1640973915.854369
1640973955.881777,1640973955.918040
1640973975.420148,1640973975.453466
1640974015.529991,1640974015.563001
1640974055.592325,1640974055.624661
1640974095.659030,1640974095.695457
1640974135.740896,1640974135.771749
1640974175.807107,1640974175.839288
1640974215.872525,1640974215.905757
1640974255.932526,1640974255.964993
1640974275.331785,1640974275.334176,1640974275.337544,1640974275.429981,1640974275.431262,1640974275.431262,1640974275.431263,1640974275.461408
1640974279.366622,1640974279.399339
1640974319.447352,1640974319.480315
1640974348.823460,1640974348.858794,1640974348.959690,1640974348.990436,1640974348.991485,1640974349.000116,1640974349.023435,1640974349.031422,1640974349.075481,1640974349.198437
1640974389.122375,1640974389.154993
1640974429.184039,1640974429.219766
1640974469.246712,1640974469.279781
1640974509.306305,1640974509.339065
1640974549.369680,1640974549.402509
1640974575.431738,1640974575.465095
1640974600.140816,1640974600.173626
1640974615.526449,1640974615.558067
1640974655.577347,1640974655.611027
1640974695.640756,1640974695.673220
1640974735.721488,1640974735.752825
1640974775.781599,1640974775.814125
1640974815.843539,1640974815.875549
1640974855.910671,1640974855.942752
1640974875.434671,1640974875.466061
1640974915.536342,1640974915.570985
1640974955.602304,1640974955.633546
1640974995.670952,1640974995.703649
1640975035.750441,1640975035.783543
1640975075.811455,1640975075.842891
1640975115.869966,1640975115.901341
1640975155.938447,1640975155.969974
1640975175.425767,1640975175.459934
1640975215.532368,1640975215.563299
1640975255.596792,1640975255.628202
1640975295.650481,1640975295.681709
1640975335.719849,1640975335.750668
1640975375.776145,1640975375.807563
1640975415.849350,1640975415.881062
1640975455.912462,1640975455.947969
1640975475.428633,1640975475.462202
1640975515.532453,1640975515.564054
1640975555.586557,1640975555.617724
1640975595.644601,1640975595.677073
1640975635.707379,1640975635.739516
1640975675.772324,1640975675.803755
1640975715.831352,1640975715.864964
1640975755.899027,1640975755.930802
1640975775.429246,1640975775.462409
1640975815.531467,1640975815.562685
1640975855.603373,1640975855.637651
1640975895.662133,1640975895.694498
1640975935.721543,1640975935.755090
1640975975.797024,1640975975.829809
1640976015.852488,1640976015.885533
1640976055.911268,1640976055.942290
1640976075.341280,1640976075.344132,1640976075.346159,1640976075.349091,1640976075.412398,1640976075.412398,1640976075.412399,1640976075.412399,1640976075.453476,1640976075.486557
1640976079.378830,1640976079.412325
1640976119.451660,1640976119.484531
1640976148.838429,1640976148.875731,1640976148.964847,1640976148.997762,1640976148.997764,1640976149.013544,1640976149.029817,1640976149.044843,1640976149.078296,1640976149.216384
1640976189.117365,1640976189.148526
1640976229.173305,1640976229.204370
1640976269.227520,1640976269.258729
1640976309.292288,1640976309.323663
1640976349.351594,1640976349.383269
1640976375.448647,1640976375.480041
1640976415.561040,1640976415.593772
1640976455.623537,1640976455.655352
1640976495.682683,1640976495.714796
1640976535.740790,1640976535.771971
1640976575.814979,1640976575.847151
1640976615.876930,1640976615.909653
1640976648.142220,1640976648.173399
1640976655.936730,1640976655.969066
1640976675.453025,1640976675.486087
1640976715.552885,1640976715.584159
1640976755.615332,1640976755.647377
1640976795.673467,1640976795.706046
1640976835.729602,1640976835.761731
1640976875.793838,1640976875.825019
1640976915.856715,1640976915.889975
1640976955.913511,1640976955.945982
1640976975.452985,1640976975.499184
1640977015.578494,1640977015.612141
1640977055.642970,1640977055.675774
1640977095.704289,1640977095.736277
1640977135.761594,1640977135.794660
1640977175.826404,1640977175.859799
1640977215.894034,1640977215.925977
1640977255.965742,1640977255.997526
1640977275.455566,1640977275.492830
1640977315.568701,1640977315.601083
1640977355.624775,1640977355.655583
1640977395.688039,1640977395.718168
1640977435.748016,1640977435.780794
1640977475.809275,1640977475.841619
1640977515.871346,1640977515.902130
1640977555.931956,1640977555.964556
1640977575.454976,1640977575.488058
1640977615.563716,1640977615.597095
1640977655.614515,1640977655.646056
1640977695.689569,1640977695.720546
1640977735.747552,1640977735.780164
1640977775.807229,1640977775.838107
1640977815.858227,1640977815.891953
1640977855.920158,1640977855.952941
1640977875.360638,1640977875.363996,1640977875.365746,1640977875.368936,1640977875.398524,1640977875.398525,1640977875.398525,1640977875.402545,1640977875.467714,1640977875.507634
1640977879.396998,1640977879.433301
1640977919.488221,1640977919.521447
1640977948.925338,1640977948.956127,1640977949.047711,1640977949.080066,1640977949.133171,1640977949.165624,1640977949.200250,1640977949.236408,1640977949.282647,1640977949.365284
1640977989.284683,1640977989.325351
1640978029.352664,1640978029.384803
1640978069.412190,1640978069.444161
1640978109.472966,1640978109.504258
1640978149.530192,1640978149.562837
1640978175.464900,1640978175.497060
1640978215.578975,1640978215.611902
1640978255.637062,1640978255.667470
1640978295.691046,1640978295.728235
1640978335.754858,1640978335.788750
1640978375.827790,1640978375.858986
1640978415.884962,1640978415.915964
1640978455.945403,1640978455.976457
1640978475.472572,1640978475.503773
1640978515.575504,1640978515.605947
1640978555.632230,1640978555.667207
1640978595.696252,1640978595.729115
1640978635.775265,1640978635.807737
1640978675.831444,1640978675.863831
1640978696.166698,1640978696.199123
1640978715.883296,1640978715.915260
1640978755.938118,1640978755.969328
1640978775.478358,1640978775.510439
1640978815.582566,1640978815.614421
1640978855.646606,1640978855.678127
1640978895.711563,1640978895.743020
1640978935.766980,1640978935.798306
1640978975.828082,1640978975.860198
1640979015.888376,1640979015.919549
1640979055.952625,1640979055.990966
1640979075.465969,1640979075.498536
1640979115.565776,1640979115.602388
1640979155.632907,1640979155.664368
1640979195.688773,1640979195.721572
1640979235.748737,1640979235.782477
1640979275.819108,1640979275.852782
1640979315.879825,1640979315.913726
1640979355.950765,1640979355.982137
1640979375.464211,1640979375.506686
